"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Births	Average Age of Mother	Average LMP Gestational Age
	"Maine"	"23"	"2013"	"2013"	"May"	"5"	1106	28.22	39.06
	"Maine"	"23"	"2013"	"2013"	"June"	"6"	1128	28.25	39.07
	"Maine"	"23"	"2013"	"2013"	"July"	"7"	1051	28.39	39.19
	"Maine"	"23"	"2013"	"2013"	"August"	"8"	1136	28.04	38.99
	"Maine"	"23"	"2013"	"2013"	"September"	"9"	1077	28.27	38.97
	"Maine"	"23"	"2013"	"2013"	"October"	"10"	1103	28.24	39.11
	"Maine"	"23"	"2013"	"2013"	"November"	"11"	1049	28.11	38.94
	"Maine"	"23"	"2013"	"2013"	"December"	"12"	1032	27.93	38.94
"Total"	"Maine"	"23"	"2013"	"2013"			12776	28.17	39.05
	"Maine"	"23"	"2014"	"2014"	"January"	"1"	1012	27.92	38.93
	"Maine"	"23"	"2014"	"2014"	"February"	"2"	886	28.26	39.04
	"Maine"	"23"	"2014"	"2014"	"March"	"3"	1124	28.74	39.03
	"Maine"	"23"	"2014"	"2014"	"April"	"4"	1047	28.07	39.05
	"Maine"	"23"	"2014"	"2014"	"May"	"5"	1100	28.70	39.00
	"Maine"	"23"	"2014"	"2014"	"June"	"6"	1088	28.73	38.97
	"Maine"	"23"	"2014"	"2014"	"July"	"7"	1164	28.41	38.91
	"Maine"	"23"	"2014"	"2014"	"August"	"8"	1154	28.69	39.02
	"Maine"	"23"	"2014"	"2014"	"September"	"9"	1106	28.18	39.10
	"Maine"	"23"	"2014"	"2014"	"October"	"10"	1083	28.38	38.97
	"Maine"	"23"	"2014"	"2014"	"November"	"11"	1003	28.02	39.12
	"Maine"	"23"	"2014"	"2014"	"December"	"12"	931	28.21	38.97
"Total"	"Maine"	"23"	"2014"	"2014"			12698	28.37	39.01
	"Maine"	"23"	"2015"	"2015"	"January"	"1"	1045	28.58	38.96
	"Maine"	"23"	"2015"	"2015"	"February"	"2"	979	28.12	39.02
	"Maine"	"23"	"2015"	"2015"	"March"	"3"	1011	28.54	39.03
	"Maine"	"23"	"2015"	"2015"	"April"	"4"	983	28.09	38.91
	"Maine"	"23"	"2015"	"2015"	"May"	"5"	1050	28.54	39.07
	"Maine"	"23"	"2015"	"2015"	"June"	"6"	1139	28.59	39.09
	"Maine"	"23"	"2015"	"2015"	"July"	"7"	1142	28.64	39.19
	"Maine"	"23"	"2015"	"2015"	"August"	"8"	1115	28.34	38.91
	"Maine"	"23"	"2015"	"2015"	"September"	"9"	1079	28.44	38.97
	"Maine"	"23"	"2015"	"2015"	"October"	"10"	1061	28.38	38.94
	"Maine"	"23"	"2015"	"2015"	"November"	"11"	975	28.55	38.91
	"Maine"	"23"	"2015"	"2015"	"December"	"12"	1028	28.77	38.88
"Total"	"Maine"	"23"	"2015"	"2015"			12607	28.47	38.99
	"Maine"	"23"	"2016"	"2016"	"January"	"1"	955	28.74	39.02
	"Maine"	"23"	"2016"	"2016"	"February"	"2"	1009	28.43	38.93
	"Maine"	"23"	"2016"	"2016"	"March"	"3"	1068	28.49	38.89
	"Maine"	"23"	"2016"	"2016"	"April"	"4"	1071	28.86	38.87
	"Maine"	"23"	"2016"	"2016"	"May"	"5"	1117	28.77	39.08
	"Maine"	"23"	"2016"	"2016"	"June"	"6"	1080	28.64	38.96
	"Maine"	"23"	"2016"	"2016"	"July"	"7"	1190	28.77	39.05
	"Maine"	"23"	"2016"	"2016"	"August"	"8"	1167	28.73	38.94
	"Maine"	"23"	"2016"	"2016"	"September"	"9"	1135	28.65	38.94
	"Maine"	"23"	"2016"	"2016"	"October"	"10"	1016	28.39	38.82
	"Maine"	"23"	"2016"	"2016"	"November"	"11"	945	28.91	38.89
	"Maine"	"23"	"2016"	"2016"	"December"	"12"	952	28.83	38.80
"Total"	"Maine"	"23"	"2016"	"2016"			12705	28.69	38.94
	"Maine"	"23"	"2017"	"2017"	"January"	"1"	899	28.85	38.75
	"Maine"	"23"	"2017"	"2017"	"February"	"2"	891	28.47	38.85
	"Maine"	"23"	"2017"	"2017"	"March"	"3"	1070	29.03	38.89
	"Maine"	"23"	"2017"	"2017"	"April"	"4"	998	29.03	38.79
	"Maine"	"23"	"2017"	"2017"	"May"	"5"	1086	28.80	38.80
	"Maine"	"23"	"2017"	"2017"	"June"	"6"	1050	29.12	38.91
	"Maine"	"23"	"2017"	"2017"	"July"	"7"	1092	28.91	38.95
	"Maine"	"23"	"2017"	"2017"	"August"	"8"	1155	28.72	38.93
	"Maine"	"23"	"2017"	"2017"	"September"	"9"	1068	28.57	38.79
	"Maine"	"23"	"2017"	"2017"	"October"	"10"	1024	29.38	38.83
	"Maine"	"23"	"2017"	"2017"	"November"	"11"	957	28.83	38.92
	"Maine"	"23"	"2017"	"2017"	"December"	"12"	1008	29.01	38.89
"Total"	"Maine"	"23"	"2017"	"2017"			12298	28.90	38.86
"Total"	"Maine"	"23"					63084	28.52	38.97
	"Maryland"	"24"	"2013"	"2013"	"January"	"1"	6081	28.93	38.64
	"Maryland"	"24"	"2013"	"2013"	"February"	"2"	5322	28.86	38.64
	"Maryland"	"24"	"2013"	"2013"	"March"	"3"	5822	29.23	38.60
	"Maryland"	"24"	"2013"	"2013"	"April"	"4"	5693	29.27	38.61
	"Maryland"	"24"	"2013"	"2013"	"May"	"5"	6083	29.26	38.59
	"Maryland"	"24"	"2013"	"2013"	"June"	"6"	5965	29.16	38.55
	"Maryland"	"24"	"2013"	"2013"	"July"	"7"	6466	29.14	38.55
	"Maryland"	"24"	"2013"	"2013"	"August"	"8"	6518	29.07	38.67
	"Maryland"	"24"	"2013"	"2013"	"September"	"9"	6072	29.16	38.68
	"Maryland"	"24"	"2013"	"2013"	"October"	"10"	6186	29.20	38.60
	"Maryland"	"24"	"2013"	"2013"	"November"	"11"	5645	29.24	38.59
	"Maryland"	"24"	"2013"	"2013"	"December"	"12"	6100	29.12	38.62
"Total"	"Maryland"	"24"	"2013"	"2013"			71953	29.14	38.61
	"Maryland"	"24"	"2014"	"2014"	"January"	"1"	6088	29.18	38.64
	"Maryland"	"24"	"2014"	"2014"	"February"	"2"	5525	29.26	38.57
	"Maryland"	"24"	"2014"	"2014"	"March"	"3"	6248	29.44	38.62
	"Maryland"	"24"	"2014"	"2014"	"April"	"4"	5648	29.35	38.66
	"Maryland"	"24"	"2014"	"2014"	"May"	"5"	6167	29.44	38.59
	"Maryland"	"24"	"2014"	"2014"	"June"	"6"	6081	29.36	38.61
	"Maryland"	"24"	"2014"	"2014"	"July"	"7"	6576	29.28	38.56
	"Maryland"	"24"	"2014"	"2014"	"August"	"8"	6567	29.40	38.74
	"Maryland"	"24"	"2014"	"2014"	"September"	"9"	6494	29.39	38.63
	"Maryland"	"24"	"2014"	"2014"	"October"	"10"	6245	29.58	38.59
	"Maryland"	"24"	"2014"	"2014"	"November"	"11"	6022	29.49	38.55
	"Maryland"	"24"	"2014"	"2014"	"December"	"12"	6260	29.35	38.57
"Total"	"Maryland"	"24"	"2014"	"2014"			73921	29.38	38.61
	"Maryland"	"24"	"2015"	"2015"	"January"	"1"	6039	29.33	38.60
	"Maryland"	"24"	"2015"	"2015"	"February"	"2"	5543	29.41	38.57
	"Maryland"	"24"	"2015"	"2015"	"March"	"3"	6051	29.32	38.64
	"Maryland"	"24"	"2015"	"2015"	"April"	"4"	5939	29.46	38.57
	"Maryland"	"24"	"2015"	"2015"	"May"	"5"	6127	29.47	38.64
	"Maryland"	"24"	"2015"	"2015"	"June"	"6"	6271	29.61	38.59
	"Maryland"	"24"	"2015"	"2015"	"July"	"7"	6535	29.44	38.60
	"Maryland"	"24"	"2015"	"2015"	"August"	"8"	6442	29.55	38.74
	"Maryland"	"24"	"2015"	"2015"	"September"	"9"	6271	29.53	38.72
	"Maryland"	"24"	"2015"	"2015"	"October"	"10"	6260	29.66	38.64
	"Maryland"	"24"	"2015"	"2015"	"November"	"11"	5911	29.51	38.63
	"Maryland"	"24"	"2015"	"2015"	"December"	"12"	6227	29.59	38.63
"Total"	"Maryland"	"24"	"2015"	"2015"			73616	29.49	38.63
	"Maryland"	"24"	"2016"	"2016"	"January"	"1"	5903	29.42	38.59
	"Maryland"	"24"	"2016"	"2016"	"February"	"2"	5579	29.64	38.64
	"Maryland"	"24"	"2016"	"2016"	"March"	"3"	6013	29.62	38.54
	"Maryland"	"24"	"2016"	"2016"	"April"	"4"	5879	29.80	38.62
	"Maryland"	"24"	"2016"	"2016"	"May"	"5"	6240	29.79	38.64
	"Maryland"	"24"	"2016"	"2016"	"June"	"6"	6231	29.72	38.58
	"Maryland"	"24"	"2016"	"2016"	"July"	"7"	6518	29.65	38.66
	"Maryland"	"24"	"2016"	"2016"	"August"	"8"	6556	29.80	38.69
	"Maryland"	"24"	"2016"	"2016"	"September"	"9"	6294	29.71	38.71
	"Maryland"	"24"	"2016"	"2016"	"October"	"10"	6140	29.82	38.61
	"Maryland"	"24"	"2016"	"2016"	"November"	"11"	5864	29.71	38.59
	"Maryland"	"24"	"2016"	"2016"	"December"	"12"	5919	29.65	38.55
"Total"	"Maryland"	"24"	"2016"	"2016"			73136	29.70	38.62
	"Maryland"	"24"	"2017"	"2017"	"January"	"1"	5692	29.76	38.56
	"Maryland"	"24"	"2017"	"2017"	"February"	"2"	5228	29.63	38.59
	"Maryland"	"24"	"2017"	"2017"	"March"	"3"	5826	29.92	38.54
	"Maryland"	"24"	"2017"	"2017"	"April"	"4"	5621	29.83	38.53
	"Maryland"	"24"	"2017"	"2017"	"May"	"5"	6007	29.85	38.56
	"Maryland"	"24"	"2017"	"2017"	"June"	"6"	6087	29.93	38.52
	"Maryland"	"24"	"2017"	"2017"	"July"	"7"	6349	29.88	38.53
	"Maryland"	"24"	"2017"	"2017"	"August"	"8"	6682	29.90	38.58
	"Maryland"	"24"	"2017"	"2017"	"September"	"9"	6027	29.87	38.64
	"Maryland"	"24"	"2017"	"2017"	"October"	"10"	6258	30.01	38.60
	"Maryland"	"24"	"2017"	"2017"	"November"	"11"	5936	30.01	38.56
	"Maryland"	"24"	"2017"	"2017"	"December"	"12"	5928	29.92	38.56
"Total"	"Maryland"	"24"	"2017"	"2017"			71641	29.88	38.56
"Total"	"Maryland"	"24"					364267	29.52	38.61
	"Massachusetts"	"25"	"2013"	"2013"	"January"	"1"	5869	29.94	38.86
	"Massachusetts"	"25"	"2013"	"2013"	"February"	"2"	5360	30.15	38.82
	"Massachusetts"	"25"	"2013"	"2013"	"March"	"3"	5900	30.15	38.84
	"Massachusetts"	"25"	"2013"	"2013"	"April"	"4"	5829	30.28	38.85
	"Massachusetts"	"25"	"2013"	"2013"	"May"	"5"	6115	30.36	38.82
	"Massachusetts"	"25"	"2013"	"2013"	"June"	"6"	5909	30.23	38.85
	"Massachusetts"	"25"	"2013"	"2013"	"July"	"7"	6439	30.31	38.87
	"Massachusetts"	"25"	"2013"	"2013"	"August"	"8"	6503	30.29	38.92
	"Massachusetts"	"25"	"2013"	"2013"	"September"	"9"	6041	30.10	38.82
	"Massachusetts"	"25"	"2013"	"2013"	"October"	"10"	6298	30.17	38.89
	"Massachusetts"	"25"	"2013"	"2013"	"November"	"11"	5729	30.31	38.90
	"Massachusetts"	"25"	"2013"	"2013"	"December"	"12"	5796	30.18	38.81
"Total"	"Massachusetts"	"25"	"2013"	"2013"			71788	30.21	38.86
	"Massachusetts"	"25"	"2014"	"2014"	"January"	"1"	5742	30.23	38.77
	"Massachusetts"	"25"	"2014"	"2014"	"February"	"2"	5289	30.26	38.83
	"Massachusetts"	"25"	"2014"	"2014"	"March"	"3"	5887	30.19	38.81
	"Massachusetts"	"25"	"2014"	"2014"	"April"	"4"	5725	30.32	38.93
	"Massachusetts"	"25"	"2014"	"2014"	"May"	"5"	6287	30.38	38.86
	"Massachusetts"	"25"	"2014"	"2014"	"June"	"6"	6209	30.37	38.84
	"Massachusetts"	"25"	"2014"	"2014"	"July"	"7"	6534	30.35	38.86
	"Massachusetts"	"25"	"2014"	"2014"	"August"	"8"	6473	30.33	38.86
	"Massachusetts"	"25"	"2014"	"2014"	"September"	"9"	6254	30.32	38.90
	"Massachusetts"	"25"	"2014"	"2014"	"October"	"10"	6251	30.27	38.91
	"Massachusetts"	"25"	"2014"	"2014"	"November"	"11"	5530	30.32	38.91
	"Massachusetts"	"25"	"2014"	"2014"	"December"	"12"	5727	30.40	38.83
"Total"	"Massachusetts"	"25"	"2014"	"2014"			71908	30.31	38.86
	"Massachusetts"	"25"	"2015"	"2015"	"January"	"1"	5600	30.34	38.90
	"Massachusetts"	"25"	"2015"	"2015"	"February"	"2"	5360	30.49	38.88
	"Massachusetts"	"25"	"2015"	"2015"	"March"	"3"	5784	30.55	38.79
	"Massachusetts"	"25"	"2015"	"2015"	"April"	"4"	5954	30.51	38.84
	"Massachusetts"	"25"	"2015"	"2015"	"May"	"5"	6208	30.47	38.83
	"Massachusetts"	"25"	"2015"	"2015"	"June"	"6"	6238	30.58	38.89
	"Massachusetts"	"25"	"2015"	"2015"	"July"	"7"	6530	30.47	38.83
	"Massachusetts"	"25"	"2015"	"2015"	"August"	"8"	6235	30.46	38.91
	"Massachusetts"	"25"	"2015"	"2015"	"September"	"9"	6249	30.46	38.92
	"Massachusetts"	"25"	"2015"	"2015"	"October"	"10"	6010	30.53	38.88
	"Massachusetts"	"25"	"2015"	"2015"	"November"	"11"	5601	30.41	38.86
	"Massachusetts"	"25"	"2015"	"2015"	"December"	"12"	5723	30.39	38.82
"Total"	"Massachusetts"	"25"	"2015"	"2015"			71492	30.47	38.86
	"Massachusetts"	"25"	"2016"	"2016"	"January"	"1"	5446	30.54	38.87
	"Massachusetts"	"25"	"2016"	"2016"	"February"	"2"	5452	30.60	38.84
	"Massachusetts"	"25"	"2016"	"2016"	"March"	"3"	5990	30.58	38.78
	"Massachusetts"	"25"	"2016"	"2016"	"April"	"4"	5770	30.70	38.88
	"Massachusetts"	"25"	"2016"	"2016"	"May"	"5"	6167	30.69	38.90
	"Massachusetts"	"25"	"2016"	"2016"	"June"	"6"	6162	30.70	38.85
	"Massachusetts"	"25"	"2016"	"2016"	"July"	"7"	6475	30.52	38.94
	"Massachusetts"	"25"	"2016"	"2016"	"August"	"8"	6422	30.61	38.97
	"Massachusetts"	"25"	"2016"	"2016"	"September"	"9"	6154	30.63	39.01
	"Massachusetts"	"25"	"2016"	"2016"	"October"	"10"	6014	30.64	38.87
	"Massachusetts"	"25"	"2016"	"2016"	"November"	"11"	5739	30.79	38.89
	"Massachusetts"	"25"	"2016"	"2016"	"December"	"12"	5526	30.74	38.78
"Total"	"Massachusetts"	"25"	"2016"	"2016"			71317	30.64	38.88
	"Massachusetts"	"25"	"2017"	"2017"	"January"	"1"	5579	30.64	38.76
	"Massachusetts"	"25"	"2017"	"2017"	"February"	"2"	5177	30.78	38.88
	"Massachusetts"	"25"	"2017"	"2017"	"March"	"3"	5891	30.78	38.89
	"Massachusetts"	"25"	"2017"	"2017"	"April"	"4"	5643	30.81	38.86
	"Massachusetts"	"25"	"2017"	"2017"	"May"	"5"	6021	30.85	38.89
	"Massachusetts"	"25"	"2017"	"2017"	"June"	"6"	6125	30.78	38.84
	"Massachusetts"	"25"	"2017"	"2017"	"July"	"7"	6283	30.66	38.87
	"Massachusetts"	"25"	"2017"	"2017"	"August"	"8"	6418	30.80	38.88
	"Massachusetts"	"25"	"2017"	"2017"	"September"	"9"	6048	30.69	38.85
	"Massachusetts"	"25"	"2017"	"2017"	"October"	"10"	6111	30.75	38.88
	"Massachusetts"	"25"	"2017"	"2017"	"November"	"11"	5705	30.91	38.84
	"Massachusetts"	"25"	"2017"	"2017"	"December"	"12"	5701	30.72	38.81
"Total"	"Massachusetts"	"25"	"2017"	"2017"			70702	30.76	38.85
"Total"	"Massachusetts"	"25"					357207	30.48	38.86
	"Michigan"	"26"	"2013"	"2013"	"January"	"1"	9157	27.60	38.65
	"Michigan"	"26"	"2013"	"2013"	"February"	"2"	8395	27.57	38.67
	"Michigan"	"26"	"2013"	"2013"	"March"	"3"	9303	27.71	38.67
	"Michigan"	"26"	"2013"	"2013"	"April"	"4"	9059	27.84	38.73
	"Michigan"	"26"	"2013"	"2013"	"May"	"5"	9888	27.87	38.75
	"Michigan"	"26"	"2013"	"2013"	"June"	"6"	9425	27.84	38.65
	"Michigan"	"26"	"2013"	"2013"	"July"	"7"	10336	27.87	38.76
	"Michigan"	"26"	"2013"	"2013"	"August"	"8"	10302	27.90	38.73
	"Michigan"	"26"	"2013"	"2013"	"September"	"9"	9616	27.78	38.67
	"Michigan"	"26"	"2013"	"2013"	"October"	"10"	9574	27.83	38.74
	"Michigan"	"26"	"2013"	"2013"	"November"	"11"	9048	27.91	38.69
	"Michigan"	"26"	"2013"	"2013"	"December"	"12"	9386	27.88	38.68
"Total"	"Michigan"	"26"	"2013"	"2013"			113489	27.80	38.70
	"Michigan"	"26"	"2014"	"2014"	"January"	"1"	9124	27.78	38.72
	"Michigan"	"26"	"2014"	"2014"	"February"	"2"	8541	27.86	38.70
	"Michigan"	"26"	"2014"	"2014"	"March"	"3"	9471	27.84	38.63
	"Michigan"	"26"	"2014"	"2014"	"April"	"4"	9426	28.09	38.61
	"Michigan"	"26"	"2014"	"2014"	"May"	"5"	10057	28.05	38.62
	"Michigan"	"26"	"2014"	"2014"	"June"	"6"	9640	28.04	38.69
	"Michigan"	"26"	"2014"	"2014"	"July"	"7"	10415	27.98	38.72
	"Michigan"	"26"	"2014"	"2014"	"August"	"8"	10267	28.02	38.73
	"Michigan"	"26"	"2014"	"2014"	"September"	"9"	9647	28.05	38.76
	"Michigan"	"26"	"2014"	"2014"	"October"	"10"	9452	28.04	38.66
	"Michigan"	"26"	"2014"	"2014"	"November"	"11"	8938	28.08	38.65
	"Michigan"	"26"	"2014"	"2014"	"December"	"12"	9397	27.97	38.71
"Total"	"Michigan"	"26"	"2014"	"2014"			114375	27.99	38.68
	"Michigan"	"26"	"2015"	"2015"	"January"	"1"	9102	27.90	38.62
	"Michigan"	"26"	"2015"	"2015"	"February"	"2"	8469	27.93	38.76
	"Michigan"	"26"	"2015"	"2015"	"March"	"3"	9615	28.09	38.63
	"Michigan"	"26"	"2015"	"2015"	"April"	"4"	9369	28.11	38.67
	"Michigan"	"26"	"2015"	"2015"	"May"	"5"	9558	28.12	38.70
	"Michigan"	"26"	"2015"	"2015"	"June"	"6"	9571	28.27	38.67
	"Michigan"	"26"	"2015"	"2015"	"July"	"7"	10330	28.15	38.68
	"Michigan"	"26"	"2015"	"2015"	"August"	"8"	10211	28.14	38.72
	"Michigan"	"26"	"2015"	"2015"	"September"	"9"	9518	28.28	38.71
	"Michigan"	"26"	"2015"	"2015"	"October"	"10"	9464	28.24	38.63
	"Michigan"	"26"	"2015"	"2015"	"November"	"11"	8869	28.22	38.68
	"Michigan"	"26"	"2015"	"2015"	"December"	"12"	9236	28.19	38.67
"Total"	"Michigan"	"26"	"2015"	"2015"			113312	28.14	38.68
	"Michigan"	"26"	"2016"	"2016"	"January"	"1"	8890	28.09	38.61
	"Michigan"	"26"	"2016"	"2016"	"February"	"2"	8629	28.29	38.70
	"Michigan"	"26"	"2016"	"2016"	"March"	"3"	9550	28.39	38.69
	"Michigan"	"26"	"2016"	"2016"	"April"	"4"	9267	28.46	38.68
	"Michigan"	"26"	"2016"	"2016"	"May"	"5"	9781	28.40	38.67
	"Michigan"	"26"	"2016"	"2016"	"June"	"6"	9783	28.46	38.69
	"Michigan"	"26"	"2016"	"2016"	"July"	"7"	10053	28.30	38.72
	"Michigan"	"26"	"2016"	"2016"	"August"	"8"	10187	28.43	38.72
	"Michigan"	"26"	"2016"	"2016"	"September"	"9"	9734	28.34	38.73
	"Michigan"	"26"	"2016"	"2016"	"October"	"10"	9236	28.34	38.73
	"Michigan"	"26"	"2016"	"2016"	"November"	"11"	9047	28.38	38.73
	"Michigan"	"26"	"2016"	"2016"	"December"	"12"	9158	28.26	38.63
"Total"	"Michigan"	"26"	"2016"	"2016"			113315	28.35	38.69
	"Michigan"	"26"	"2017"	"2017"	"January"	"1"	9017	28.40	38.59
	"Michigan"	"26"	"2017"	"2017"	"February"	"2"	8403	28.41	38.68
	"Michigan"	"26"	"2017"	"2017"	"March"	"3"	9352	28.46	38.65
	"Michigan"	"26"	"2017"	"2017"	"April"	"4"	8831	28.58	38.69
	"Michigan"	"26"	"2017"	"2017"	"May"	"5"	9621	28.48	38.61
	"Michigan"	"26"	"2017"	"2017"	"June"	"6"	9613	28.49	38.56
	"Michigan"	"26"	"2017"	"2017"	"July"	"7"	9836	28.64	38.60
	"Michigan"	"26"	"2017"	"2017"	"August"	"8"	10214	28.57	38.63
	"Michigan"	"26"	"2017"	"2017"	"September"	"9"	9536	28.53	38.65
	"Michigan"	"26"	"2017"	"2017"	"October"	"10"	9264	28.49	38.61
	"Michigan"	"26"	"2017"	"2017"	"November"	"11"	8834	28.52	38.63
	"Michigan"	"26"	"2017"	"2017"	"December"	"12"	8905	28.48	38.59
"Total"	"Michigan"	"26"	"2017"	"2017"			111426	28.51	38.62
"Total"	"Michigan"	"26"					565917	28.15	38.68
	"Minnesota"	"27"	"2013"	"2013"	"January"	"1"	5422	28.84	38.87
	"Minnesota"	"27"	"2013"	"2013"	"February"	"2"	5023	28.84	38.89
	"Minnesota"	"27"	"2013"	"2013"	"March"	"3"	5799	28.95	38.91
	"Minnesota"	"27"	"2013"	"2013"	"April"	"4"	5602	28.93	38.94
	"Minnesota"	"27"	"2013"	"2013"	"May"	"5"	5997	28.88	38.93
	"Minnesota"	"27"	"2013"	"2013"	"June"	"6"	5931	29.09	38.93
	"Minnesota"	"27"	"2013"	"2013"	"July"	"7"	6047	29.00	38.98
	"Minnesota"	"27"	"2013"	"2013"	"August"	"8"	6125	28.87	38.99
	"Minnesota"	"27"	"2013"	"2013"	"September"	"9"	5771	28.96	38.95
	"Minnesota"	"27"	"2013"	"2013"	"October"	"10"	6055	29.07	38.92
	"Minnesota"	"27"	"2013"	"2013"	"November"	"11"	5691	29.18	38.90
	"Minnesota"	"27"	"2013"	"2013"	"December"	"12"	5696	29.09	38.90
"Total"	"Minnesota"	"27"	"2013"	"2013"			69159	28.98	38.93
	"Minnesota"	"27"	"2014"	"2014"	"January"	"1"	5542	29.07	38.92
	"Minnesota"	"27"	"2014"	"2014"	"February"	"2"	5197	29.05	38.82
	"Minnesota"	"27"	"2014"	"2014"	"March"	"3"	5815	29.08	38.92
	"Minnesota"	"27"	"2014"	"2014"	"April"	"4"	5788	29.16	38.97
	"Minnesota"	"27"	"2014"	"2014"	"May"	"5"	6286	29.14	38.93
	"Minnesota"	"27"	"2014"	"2014"	"June"	"6"	5896	29.12	38.84
	"Minnesota"	"27"	"2014"	"2014"	"July"	"7"	6195	29.12	38.93
	"Minnesota"	"27"	"2014"	"2014"	"August"	"8"	6186	29.21	38.99
	"Minnesota"	"27"	"2014"	"2014"	"September"	"9"	5926	29.25	38.97
	"Minnesota"	"27"	"2014"	"2014"	"October"	"10"	5855	29.31	38.88
	"Minnesota"	"27"	"2014"	"2014"	"November"	"11"	5489	29.06	38.90
	"Minnesota"	"27"	"2014"	"2014"	"December"	"12"	5729	29.24	38.85
"Total"	"Minnesota"	"27"	"2014"	"2014"			69904	29.15	38.91
	"Minnesota"	"27"	"2015"	"2015"	"January"	"1"	5515	29.12	38.94
	"Minnesota"	"27"	"2015"	"2015"	"February"	"2"	5127	29.15	38.94
	"Minnesota"	"27"	"2015"	"2015"	"March"	"3"	5702	29.27	38.90
	"Minnesota"	"27"	"2015"	"2015"	"April"	"4"	5742	29.47	38.92
	"Minnesota"	"27"	"2015"	"2015"	"May"	"5"	6114	29.24	38.89
	"Minnesota"	"27"	"2015"	"2015"	"June"	"6"	6132	29.45	38.83
	"Minnesota"	"27"	"2015"	"2015"	"July"	"7"	6326	29.43	38.92
	"Minnesota"	"27"	"2015"	"2015"	"August"	"8"	6074	29.40	38.89
	"Minnesota"	"27"	"2015"	"2015"	"September"	"9"	5889	29.40	38.90
	"Minnesota"	"27"	"2015"	"2015"	"October"	"10"	6100	29.41	38.91
	"Minnesota"	"27"	"2015"	"2015"	"November"	"11"	5380	29.46	38.85
	"Minnesota"	"27"	"2015"	"2015"	"December"	"12"	5733	29.43	38.86
"Total"	"Minnesota"	"27"	"2015"	"2015"			69834	29.36	38.90
	"Minnesota"	"27"	"2016"	"2016"	"January"	"1"	5463	29.39	38.83
	"Minnesota"	"27"	"2016"	"2016"	"February"	"2"	5535	29.45	38.80
	"Minnesota"	"27"	"2016"	"2016"	"March"	"3"	5727	29.51	38.84
	"Minnesota"	"27"	"2016"	"2016"	"April"	"4"	5670	29.51	38.88
	"Minnesota"	"27"	"2016"	"2016"	"May"	"5"	6104	29.69	38.85
	"Minnesota"	"27"	"2016"	"2016"	"June"	"6"	6082	29.54	38.93
	"Minnesota"	"27"	"2016"	"2016"	"July"	"7"	6111	29.53	38.92
	"Minnesota"	"27"	"2016"	"2016"	"August"	"8"	6379	29.51	38.89
	"Minnesota"	"27"	"2016"	"2016"	"September"	"9"	5891	29.61	38.94
	"Minnesota"	"27"	"2016"	"2016"	"October"	"10"	5608	29.57	38.87
	"Minnesota"	"27"	"2016"	"2016"	"November"	"11"	5543	29.58	38.86
	"Minnesota"	"27"	"2016"	"2016"	"December"	"12"	5636	29.55	38.82
"Total"	"Minnesota"	"27"	"2016"	"2016"			69749	29.54	38.87
	"Minnesota"	"27"	"2017"	"2017"	"January"	"1"	5377	29.57	38.77
	"Minnesota"	"27"	"2017"	"2017"	"February"	"2"	5116	29.59	38.83
	"Minnesota"	"27"	"2017"	"2017"	"March"	"3"	5780	29.54	38.82
	"Minnesota"	"27"	"2017"	"2017"	"April"	"4"	5612	29.66	38.74
	"Minnesota"	"27"	"2017"	"2017"	"May"	"5"	6116	29.94	38.84
	"Minnesota"	"27"	"2017"	"2017"	"June"	"6"	6063	29.69	38.83
	"Minnesota"	"27"	"2017"	"2017"	"July"	"7"	6019	29.65	38.77
	"Minnesota"	"27"	"2017"	"2017"	"August"	"8"	6187	29.76	38.88
	"Minnesota"	"27"	"2017"	"2017"	"September"	"9"	5830	29.72	38.84
	"Minnesota"	"27"	"2017"	"2017"	"October"	"10"	5670	29.60	38.80
	"Minnesota"	"27"	"2017"	"2017"	"November"	"11"	5394	29.82	38.85
	"Minnesota"	"27"	"2017"	"2017"	"December"	"12"	5431	29.62	38.77
"Total"	"Minnesota"	"27"	"2017"	"2017"			68595	29.68	38.81
"Total"	"Minnesota"	"27"					347241	29.34	38.88
	"Mississippi"	"28"	"2013"	"2013"	"January"	"1"	3303	25.83	38.12
	"Mississippi"	"28"	"2013"	"2013"	"February"	"2"	2918	25.94	38.28
	"Mississippi"	"28"	"2013"	"2013"	"March"	"3"	3081	25.84	38.07
	"Mississippi"	"28"	"2013"	"2013"	"April"	"4"	2966	26.21	38.25
	"Mississippi"	"28"	"2013"	"2013"	"May"	"5"	3091	26.44	38.17
	"Mississippi"	"28"	"2013"	"2013"	"June"	"6"	2987	26.15	38.12
	"Mississippi"	"28"	"2013"	"2013"	"July"	"7"	3479	25.95	38.18
	"Mississippi"	"28"	"2013"	"2013"	"August"	"8"	3539	26.18	38.15
	"Mississippi"	"28"	"2013"	"2013"	"September"	"9"	3315	26.01	38.21
	"Mississippi"	"28"	"2013"	"2013"	"October"	"10"	3289	26.30	38.07
	"Mississippi"	"28"	"2013"	"2013"	"November"	"11"	3152	25.97	38.20
	"Mississippi"	"28"	"2013"	"2013"	"December"	"12"	3514	26.02	38.32
"Total"	"Mississippi"	"28"	"2013"	"2013"			38634	26.07	38.18
	"Mississippi"	"28"	"2014"	"2014"	"January"	"1"	3177	26.16	38.13
